task_type,input_size_total_bytes,peak_mem_bytes
SeismogramSynthesis,3186507,3188068388
PeakValCalcOkaya,0,3104138
SeismogramSynthesis,4501035,4473600136
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4977080,5035949916
PeakValCalcOkaya,0,3084356
SeismogramSynthesis,3649136,3516345639
PeakValCalcOkaya,0,3086363
SeismogramSynthesis,4217990,4247999090
PeakValCalcOkaya,0,3120245
SeismogramSynthesis,2721938,2772920284
PeakValCalcOkaya,0,3141333
SeismogramSynthesis,3124205,3125735860
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5121505,5124014537
PeakValCalcOkaya,0,3083845
SeismogramSynthesis,3794607,3796466357
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3511959,3513679859
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4444968,4613452739
PeakValCalcOkaya,0,3102511
SeismogramSynthesis,1914606,1786555314
PeakValCalcOkaya,0,3103445
SeismogramSynthesis,4659187,4780565878
PeakValCalcOkaya,0,3103284
SeismogramSynthesis,2282941,2215420309
PeakValCalcOkaya,0,3117764
SeismogramSynthesis,2895182,2978467532
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5109890,5073748837
PeakValCalcOkaya,0,3111959
SeismogramSynthesis,3111994,3014994753
PeakValCalcOkaya,0,3122644
SeismogramSynthesis,3148582,3001848524
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4641675,4739802158
PeakValCalcOkaya,0,3111662
SeismogramSynthesis,3138392,3139929812
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5013444,5015900587
PeakValCalcOkaya,0,3140219
SeismogramSynthesis,2141260,1980672620
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3177578,3218650456
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3812217,3814084986
PeakValCalcOkaya,0,3088923
SeismogramSynthesis,2839416,2939065106
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3931197,3812412991
PeakValCalcOkaya,0,3144456
SeismogramSynthesis,3053873,3021938875
PeakValCalcOkaya,0,3103799
SeismogramSynthesis,2142800,2143849972
PeakValCalcOkaya,0,3142153
SeismogramSynthesis,3080091,3244361317
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5314530,5436370042
PeakValCalcOkaya,0,3128323
SeismogramSynthesis,2888678,2895851890
PeakValCalcOkaya,0,3112154
SeismogramSynthesis,3027993,2917905524
PeakValCalcOkaya,0,3100219
SeismogramSynthesis,5292635,5383585565
PeakValCalcOkaya,0,3095924
SeismogramSynthesis,4829093,4831459255
PeakValCalcOkaya,0,3132482
SeismogramSynthesis,3455045,3361431431
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2223538,2169354117
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1934556,1919459101
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2170187,2251458280
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2145062,2146113080
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4361390,4465924108
PeakValCalcOkaya,0,3078329
SeismogramSynthesis,3924838,3797461196
PeakValCalcOkaya,0,3103899
SeismogramSynthesis,3232385,3365801998
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5463467,5450573249
PeakValCalcOkaya,0,3109760
SeismogramSynthesis,3951214,3953150094
PeakValCalcOkaya,0,3090181
SeismogramSynthesis,5348945,5211574805
PeakValCalcOkaya,0,3132316
SeismogramSynthesis,3595957,3646013254
PeakValCalcOkaya,0,3138913
SeismogramSynthesis,3374622,3267008424
PeakValCalcOkaya,0,3126150
SeismogramSynthesis,3452875,3542630075
PeakValCalcOkaya,0,3119612
SeismogramSynthesis,5265083,5267662890
PeakValCalcOkaya,0,3107340
SeismogramSynthesis,3863760,3840460573
PeakValCalcOkaya,0,3097324
SeismogramSynthesis,4192194,4028494187
PeakValCalcOkaya,0,3120960
SeismogramSynthesis,3315270,3317744034
PeakValCalcOkaya,0,3093586
SeismogramSynthesis,4698073,4608646766
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4575660,4413578690
PeakValCalcOkaya,0,3103313
SeismogramSynthesis,3049594,2941026559
PeakValCalcOkaya,0,3094045
SeismogramSynthesis,4883761,4810768805
PeakValCalcOkaya,0,3078283
SeismogramSynthesis,4648959,4792703684
PeakValCalcOkaya,0,3116922
SeismogramSynthesis,2609616,2610894711
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5240877,5243445029
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3360975,3362621877
PeakValCalcOkaya,0,3143479
SeismogramSynthesis,3760143,3797416267
PeakValCalcOkaya,0,3108626
SeismogramSynthesis,4081992,4083992176
PeakValCalcOkaya,0,3095969
SeismogramSynthesis,3629980,3757611209
PeakValCalcOkaya,0,3128393
SeismogramSynthesis,3909334,3981152251
PeakValCalcOkaya,0,3113674
SeismogramSynthesis,2714349,2715679031
PeakValCalcOkaya,0,3130775
SeismogramSynthesis,4070433,4072427512
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4762398,4820372227
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2548462,2710783115
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5139808,5142326505
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2356098,2427108390
PeakValCalcOkaya,0,3084073
SeismogramSynthesis,2605278,2587123897
PeakValCalcOkaya,0,3129946
SeismogramSynthesis,4695211,4833685568
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4536427,4454207633
PeakValCalcOkaya,0,3135312
SeismogramSynthesis,4827170,4843787149
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2112166,2201446281
PeakValCalcOkaya,0,3078943
SeismogramSynthesis,4159195,4023224583
PeakValCalcOkaya,0,3111107
SeismogramSynthesis,4751984,4869488009
PeakValCalcOkaya,0,3144114
SeismogramSynthesis,5206455,5185389481
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1956803,1957761833
PeakValCalcOkaya,0,3087925
SeismogramSynthesis,2247563,2124990670
PeakValCalcOkaya,0,3083040
SeismogramSynthesis,4314906,4387800146
PeakValCalcOkaya,0,3115752
SeismogramSynthesis,3544931,3441246744
PeakValCalcOkaya,0,3131696
SeismogramSynthesis,3636417,3638198844
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5125813,5128324648
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5160941,5163469861
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3941826,3903931453
PeakValCalcOkaya,0,3112455
SeismogramSynthesis,5360863,5413385636
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2394716,2234690211
PeakValCalcOkaya,0,3130212
SeismogramSynthesis,2902498,2909406216
PeakValCalcOkaya,0,3108198
SeismogramSynthesis,4223156,4115693706
PeakValCalcOkaya,0,3097937
SeismogramSynthesis,4869155,4871540885
PeakValCalcOkaya,0,3127336
SeismogramSynthesis,5299451,5443608747
PeakValCalcOkaya,0,3084373
SeismogramSynthesis,3090216,3091730205
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1992617,1827843848
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4016992,4177786054
PeakValCalcOkaya,0,3133195
ExtractSGT,40543091932,20286069
SeismogramSynthesis,5223865,5226424693
PeakValCalcOkaya,0,3110689
SeismogramSynthesis,3451438,3443231139
PeakValCalcOkaya,0,3085170
SeismogramSynthesis,3510100,3511819949
PeakValCalcOkaya,0,3090266
SeismogramSynthesis,4760235,4662813646
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2221519,2057810805
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3628171,3759872767
PeakValCalcOkaya,0,3144459
SeismogramSynthesis,2321287,2322424430
PeakValCalcOkaya,0,3098619
SeismogramSynthesis,3556584,3432520153
PeakValCalcOkaya,0,3108557
SeismogramSynthesis,5498104,5403615715
PeakValCalcOkaya,0,3110242
SeismogramSynthesis,4710201,4839403947
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4704650,4707108625
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2581721,2596980593
PeakValCalcOkaya,0,3088903
SeismogramSynthesis,4581423,4429981352
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3797011,3798871535
PeakValCalcOkaya,0,3101147
SeismogramSynthesis,5296013,5447521219
PeakValCalcOkaya,0,3107303
SeismogramSynthesis,3758567,3654040542
PeakValCalcOkaya,0,3114739
SeismogramSynthesis,2298463,2273462098
PeakValCalcOkaya,0,3144399
SeismogramSynthesis,2313949,2315082835
PeakValCalcOkaya,0,3079287
SeismogramSynthesis,3768833,3674880353
PeakValCalcOkaya,0,3131357
SeismogramSynthesis,3344991,3401640391
PeakValCalcOkaya,0,3110733
SeismogramSynthesis,2506584,2495431578
PeakValCalcOkaya,0,3113114
SeismogramSynthesis,5136375,5205688162
PeakValCalcOkaya,0,3117230
SeismogramSynthesis,5505333,5508030613
PeakValCalcOkaya,0,3122077
SeismogramSynthesis,2870857,2838917437
PeakValCalcOkaya,0,3081459
SeismogramSynthesis,3347406,3491049974
PeakValCalcOkaya,0,3112835
SeismogramSynthesis,4940042,5007408866
PeakValCalcOkaya,0,3131321
SeismogramSynthesis,2848305,2950412412
PeakValCalcOkaya,0,3110306
SeismogramSynthesis,5319214,5345579358
PeakValCalcOkaya,0,3107044
SeismogramSynthesis,2943921,2799539481
PeakValCalcOkaya,0,3112426
SeismogramSynthesis,3873373,3758233073
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3940627,4013540699
PeakValCalcOkaya,0,3104856
SeismogramSynthesis,2715201,2593833346
PeakValCalcOkaya,0,3139830
SeismogramSynthesis,2876477,2924324079
PeakValCalcOkaya,0,3102649
SeismogramSynthesis,4722991,4725305265
PeakValCalcOkaya,0,3137942
SeismogramSynthesis,4939006,4882078100
PeakValCalcOkaya,0,3089318
SeismogramSynthesis,2504204,2482494974
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5151232,5153756103
PeakValCalcOkaya,0,3085280
SeismogramSynthesis,5363758,5366386241
PeakValCalcOkaya,0,3083372
SeismogramSynthesis,2597299,2496965757
PeakValCalcOkaya,0,3112908
SeismogramSynthesis,4247227,4320634761
PeakValCalcOkaya,0,3134118
SeismogramSynthesis,3903509,3905421719
PeakValCalcOkaya,0,3107993
SeismogramSynthesis,2807162,2794644227
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1966094,1967057386
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3857887,3868302812
PeakValCalcOkaya,0,3090420
SeismogramSynthesis,5002250,5064081715
PeakValCalcOkaya,0,3144203
SeismogramSynthesis,2710621,2857108874
PeakValCalcOkaya,0,3104657
SeismogramSynthesis,3925514,3927437501
PeakValCalcOkaya,0,3114211
SeismogramSynthesis,2536700,2537942983
PeakValCalcOkaya,0,3091479
SeismogramSynthesis,2759214,2921892578
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3200530,3202098259
PeakValCalcOkaya,0,3143723
SeismogramSynthesis,5012675,5164092762
PeakValCalcOkaya,0,3106881
SeismogramSynthesis,5235107,5168179214
PeakValCalcOkaya,0,3090330
SeismogramSynthesis,3102675,3126817504
PeakValCalcOkaya,0,3102850
SeismogramSynthesis,4561321,4600287747
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3028658,3031722294
PeakValCalcOkaya,0,3130579
SeismogramSynthesis,3687447,3689253849
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3738654,3740485940
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2652980,2707957521
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5396657,5508309888
PeakValCalcOkaya,0,3075567
SeismogramSynthesis,2348860,2350010941
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3993071,3995027604
PeakValCalcOkaya,0,3125770
SeismogramSynthesis,2283611,2165311264
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2207404,2208485627
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3879625,3963955206
PeakValCalcOkaya,0,3105598
SeismogramSynthesis,5456225,5458898550
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1855975,1758795569
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3811313,3646002978
PeakValCalcOkaya,0,3091314
SeismogramSynthesis,3182016,3183575187
PeakValCalcOkaya,0,3141695
SeismogramSynthesis,3960154,3962094475
PeakValCalcOkaya,0,3101920
SeismogramSynthesis,3970109,4049226768
PeakValCalcOkaya,0,3075625
SeismogramSynthesis,3438139,3531470623
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5541124,5377708983
PeakValCalcOkaya,0,3110546
SeismogramSynthesis,4916995,5003871351
PeakValCalcOkaya,0,3080244
SeismogramSynthesis,3679339,3555503845
PeakValCalcOkaya,0,3120873
SeismogramSynthesis,5072375,5166406853
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5201524,5307733700
PeakValCalcOkaya,0,3087726
SeismogramSynthesis,1860379,1964654503
PeakValCalcOkaya,0,3102352
SeismogramSynthesis,2933130,2934567233
PeakValCalcOkaya,0,3131667
SeismogramSynthesis,1993899,1983932646
PeakValCalcOkaya,0,3143247
SeismogramSynthesis,4136772,3995269827
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2368223,2444251229
PeakValCalcOkaya,0,3134427
SeismogramSynthesis,2466489,2564002125
PeakValCalcOkaya,0,3077805
SeismogramSynthesis,2921566,3047600210
PeakValCalcOkaya,0,3101687
SeismogramSynthesis,3509418,3511137614
PeakValCalcOkaya,0,3124385
SeismogramSynthesis,4431886,4434057624
PeakValCalcOkaya,0,3080132
SeismogramSynthesis,2005765,2006747824
PeakValCalcOkaya,0,3133941
SeismogramSynthesis,4108016,4110028927
PeakValCalcOkaya,0,3101089
SeismogramSynthesis,4148868,4150900945
PeakValCalcOkaya,0,3092725
SeismogramSynthesis,1925727,1909670250
PeakValCalcOkaya,0,3109335
SeismogramSynthesis,5087829,5022355855
PeakValCalcOkaya,0,3133593
SeismogramSynthesis,4822079,4802897243
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3164156,3027592214
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3476970,3478673715
PeakValCalcOkaya,0,3091256
SeismogramSynthesis,2019640,1903462798
PeakValCalcOkaya,0,3097799
SeismogramSynthesis,3736536,3882974308
PeakValCalcOkaya,0,3114026
SeismogramSynthesis,5196525,5196185172
PeakValCalcOkaya,0,3131187
SeismogramSynthesis,3459197,3447412727
PeakValCalcOkaya,0,3128892
SeismogramSynthesis,5141559,5165118266
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2376372,2377536422
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2385326,2404464096
PeakValCalcOkaya,0,3108626
SeismogramSynthesis,2244181,2115582228
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4309636,4311747721
PeakValCalcOkaya,0,3139475
SeismogramSynthesis,2072279,2173569934
PeakValCalcOkaya,0,3092313
SeismogramSynthesis,3942753,3944684948
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5376964,5440108596
PeakValCalcOkaya,0,3077925
SeismogramSynthesis,2135644,2177216349
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4099703,4156072853
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3797460,3766278157
PeakValCalcOkaya,0,3105726
SeismogramSynthesis,3388392,3278850617
PeakValCalcOkaya,0,3102176
SeismogramSynthesis,5146971,5149493015
PeakValCalcOkaya,0,3103831
SeismogramSynthesis,2999809,3075567173
PeakValCalcOkaya,0,3142749
SeismogramSynthesis,3837986,3797584176
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4155817,4263657387
PeakValCalcOkaya,0,3094777
SeismogramSynthesis,5278814,5367016498
PeakValCalcOkaya,0,3088255
SeismogramSynthesis,3584158,3508970642
PeakValCalcOkaya,0,3090599
SeismogramSynthesis,2018666,1978385546
PeakValCalcOkaya,0,3091925
SeismogramSynthesis,4961772,4964203268
PeakValCalcOkaya,0,3112673
SeismogramSynthesis,3571628,3573378097
PeakValCalcOkaya,0,3140242
SeismogramSynthesis,2640962,2606832943
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5409931,5412581866
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2368395,2288819383
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5132864,5052881776
PeakValCalcOkaya,0,3123709
SeismogramSynthesis,1964642,1979555771
PeakValCalcOkaya,0,3138963
SeismogramSynthesis,4698741,4673971764
PeakValCalcOkaya,0,3110000
ExtractSGT,40109012278,20640000
SeismogramSynthesis,4355505,4357639197
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3336511,3338145890
PeakValCalcOkaya,0,3137193
SeismogramSynthesis,4653832,4656112377
PeakValCalcOkaya,0,3105252
SeismogramSynthesis,4307058,4348786613
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4641864,4726835054
PeakValCalcOkaya,0,3141216
SeismogramSynthesis,4565210,4553031514
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2235476,2236571383
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3985010,3977192519
PeakValCalcOkaya,0,3143862
SeismogramSynthesis,2810449,2811826120
PeakValCalcOkaya,0,3143235
SeismogramSynthesis,5075303,4970992670
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2621657,2563523458
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3636480,3483384587
PeakValCalcOkaya,0,3140813
SeismogramSynthesis,3054303,3136539611
PeakValCalcOkaya,0,3129534
SeismogramSynthesis,4836368,4838737820
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3490396,3492106294
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3904594,3820389944
PeakValCalcOkaya,0,3090755
SeismogramSynthesis,1856105,1927158178
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3298450,3300066240
PeakValCalcOkaya,0,3086674
SeismogramSynthesis,4124983,4076507661
PeakValCalcOkaya,0,3128920
SeismogramSynthesis,5230656,5100579543
PeakValCalcOkaya,0,3136279
SeismogramSynthesis,5026474,5081269583
PeakValCalcOkaya,0,3089620
SeismogramSynthesis,4345591,4347720339
PeakValCalcOkaya,0,3107613
SeismogramSynthesis,4277753,4342489225
PeakValCalcOkaya,0,3108817
SeismogramSynthesis,2685473,2686788881
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2860491,2886013227
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4913909,4982548363
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4425219,4543481005
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2463915,2468857178
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4895932,4898331006
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2391488,2285888334
PeakValCalcOkaya,0,3116477
SeismogramSynthesis,4838344,4711062126
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3696418,3701386124
PeakValCalcOkaya,0,3119452
SeismogramSynthesis,4475625,4318345803
PeakValCalcOkaya,0,3113655
SeismogramSynthesis,2652025,2653324492
PeakValCalcOkaya,0,3137264
SeismogramSynthesis,2892236,2893653195
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1868474,1947041456
PeakValCalcOkaya,0,3143756
SeismogramSynthesis,4773734,4780482806
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2181944,2138143004
PeakValCalcOkaya,0,3139801
SeismogramSynthesis,1999117,2000096567
PeakValCalcOkaya,0,3091169
SeismogramSynthesis,4276097,4161980405
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4489602,4466371899
PeakValCalcOkaya,0,3106061
SeismogramSynthesis,4357766,4272260403
PeakValCalcOkaya,0,3114888
SeismogramSynthesis,5244592,5204236448
PeakValCalcOkaya,0,3097068
SeismogramSynthesis,4571872,4574112217
PeakValCalcOkaya,0,3101334
SeismogramSynthesis,4213941,4322384150
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4363944,4243273266
PeakValCalcOkaya,0,3134222
SeismogramSynthesis,4204808,4070667707
PeakValCalcOkaya,0,3098251
SeismogramSynthesis,4501453,4606697447
PeakValCalcOkaya,0,3131495
SeismogramSynthesis,3942850,3944781996
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2123321,2046436202
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5113687,5201247290
PeakValCalcOkaya,0,3127653
SeismogramSynthesis,2789135,2790501676
PeakValCalcOkaya,0,3116097
SeismogramSynthesis,2227890,2141832799
PeakValCalcOkaya,0,3103479
SeismogramSynthesis,3991371,3913634186
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3007634,2947116586
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3876404,3965501938
PeakValCalcOkaya,0,3101559
SeismogramSynthesis,5435934,5292434399
PeakValCalcOkaya,0,3085060
SeismogramSynthesis,2761714,2763067239
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3355369,3478367989
PeakValCalcOkaya,0,3114909
SeismogramSynthesis,3389663,3541163858
PeakValCalcOkaya,0,3138187
SeismogramSynthesis,3642709,3700853837
PeakValCalcOkaya,0,3079645
SeismogramSynthesis,3222545,3224124047
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4663001,4597294489
PeakValCalcOkaya,0,3119930
SeismogramSynthesis,3072392,3073897472
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3027203,3028686329
PeakValCalcOkaya,0,3099417
SeismogramSynthesis,2803132,2889482356
PeakValCalcOkaya,0,3110208
SeismogramSynthesis,4046299,4048281686
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5307534,5310134691
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4160820,4229247521
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3228082,3229663760
PeakValCalcOkaya,0,3098727
SeismogramSynthesis,4090382,4006008405
PeakValCalcOkaya,0,3144016
SeismogramSynthesis,3760138,3670129550
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2107832,2023269889
PeakValCalcOkaya,0,3135073
SeismogramSynthesis,3370497,3372148543
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5342849,5345466996
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5095615,5098111851
PeakValCalcOkaya,0,3090058
SeismogramSynthesis,1902276,1860133175
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3476076,3412651206
PeakValCalcOkaya,0,3120502
SeismogramSynthesis,5118060,5120567849
PeakValCalcOkaya,0,3110723
SeismogramSynthesis,3985388,4055003965
PeakValCalcOkaya,0,3117768
SeismogramSynthesis,2124935,2105993596
PeakValCalcOkaya,0,3093019
SeismogramSynthesis,3619308,3500713141
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3442031,3289818961
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5500629,5503324308
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3785676,3787530981
PeakValCalcOkaya,0,3139725
SeismogramSynthesis,4504944,4507151422
PeakValCalcOkaya,0,3105075
SeismogramSynthesis,2446363,2291035558
PeakValCalcOkaya,0,3141831
SeismogramSynthesis,4499315,4346352962
PeakValCalcOkaya,0,3100351
SeismogramSynthesis,4167251,4169292952
PeakValCalcOkaya,0,3130882
SeismogramSynthesis,2613642,2642056180
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3672830,3674629686
PeakValCalcOkaya,0,3082542
SeismogramSynthesis,4495625,4497827856
PeakValCalcOkaya,0,3080393
SeismogramSynthesis,2470382,2550797572
PeakValCalcOkaya,0,3105078
SeismogramSynthesis,3382200,3277333124
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3788409,3809168020
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4665180,4700107992
PeakValCalcOkaya,0,3091340
SeismogramSynthesis,4223537,4165957036
PeakValCalcOkaya,0,3088939
SeismogramSynthesis,5106834,5102360258
PeakValCalcOkaya,0,3076553
SeismogramSynthesis,5205589,5208139738
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5293168,5295761652
PeakValCalcOkaya,0,3144041
SeismogramSynthesis,3653515,3655305222
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5550743,5553462864
PeakValCalcOkaya,0,3090284
SeismogramSynthesis,4383061,4385208699
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2477144,2348453187
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5455929,5493935804
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4398992,4374759153
PeakValCalcOkaya,0,3122319
SeismogramSynthesis,2540947,2532902609
PeakValCalcOkaya,0,3134658
SeismogramSynthesis,2884749,2736954604
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2590161,2670530829
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4042872,4044853007
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4183798,4218330085
PeakValCalcOkaya,0,3114274
SeismogramSynthesis,2378189,2514909740
PeakValCalcOkaya,0,3108528
SeismogramSynthesis,3930858,3965313046
PeakValCalcOkaya,0,3087703
SeismogramSynthesis,5034963,4943847780
PeakValCalcOkaya,0,3125894
SeismogramSynthesis,4268947,4135972376
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4277155,4279250805
PeakValCalcOkaya,0,3086559
SeismogramSynthesis,3873553,3875451040
PeakValCalcOkaya,0,3138273
SeismogramSynthesis,2520907,2458628107
PeakValCalcOkaya,0,3135998
SeismogramSynthesis,2258462,2259568646
PeakValCalcOkaya,0,3103593
SeismogramSynthesis,5102908,5105408424
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2685321,2775488821
PeakValCalcOkaya,0,3101488
SeismogramSynthesis,3209956,3186332539
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3996138,4019768500
PeakValCalcOkaya,0,3121582
SeismogramSynthesis,2937728,3066242441
PeakValCalcOkaya,0,3095621
SeismogramSynthesis,5149907,5247786847
PeakValCalcOkaya,0,3119516
SeismogramSynthesis,3908726,3910641275
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4878370,4880760401
PeakValCalcOkaya,0,3140372
SeismogramSynthesis,2869795,2871201199
PeakValCalcOkaya,0,3098669
SeismogramSynthesis,2173088,2266840595
PeakValCalcOkaya,0,3079177
ExtractSGT,39751863716,18504152
SeismogramSynthesis,3210944,3135302702
PeakValCalcOkaya,0,3095429
SeismogramSynthesis,4484120,4438561540
PeakValCalcOkaya,0,3122773
SeismogramSynthesis,4542371,4662693533
PeakValCalcOkaya,0,3128176
SeismogramSynthesis,4350594,4201798872
PeakValCalcOkaya,0,3107197
SeismogramSynthesis,3656744,3658535804
PeakValCalcOkaya,0,3123555
SeismogramSynthesis,3872154,3875413200
PeakValCalcOkaya,0,3079950
SeismogramSynthesis,2730055,2611391540
PeakValCalcOkaya,0,3084613
SeismogramSynthesis,2571493,2600967673
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2452652,2516800225
PeakValCalcOkaya,0,3099583
SeismogramSynthesis,5265221,5267800958
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4818843,4821204233
PeakValCalcOkaya,0,3082324
SeismogramSynthesis,3830790,3787962220
PeakValCalcOkaya,0,3077529
SeismogramSynthesis,3208452,3294259567
PeakValCalcOkaya,0,3078154
SeismogramSynthesis,4613780,4775210855
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5388820,5391460521
PeakValCalcOkaya,0,3123674
SeismogramSynthesis,5379224,5346442743
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3136948,3156504868
PeakValCalcOkaya,0,3100196
SeismogramSynthesis,2122582,2123622065
PeakValCalcOkaya,0,3101769
